timestamp,type,value,rr_interval_sec
2026-03-03 10:53:44.863,SpO2,170766716791289573897360810,
2026-03-03 10:53:44.915,heartbeat,79,0.71875
2026-03-03 10:53:44.953,SpO2,272278558482608708998092202,
2026-03-03 10:53:45.043,SpO2,81258778692711485396702634,
2026-03-03 10:53:45.164,SpO2,281945168451459318266418602,
2026-03-03 10:53:45.254,SpO2,271211747534227568629601706,
2026-03-03 10:53:45.344,SpO2,176887237241567905879905706,
2026-03-03 10:53:45.373,SpO2,14777909311226137204327667114,
2026-03-03 10:53:45.403,SpO2,69246155756688810,
2026-03-03 10:53:45.405,SpO2,325843287320346378589610,
2026-03-03 10:53:45.463,SpO2,144198775482456277089473962,
2026-03-03 10:53:45.554,SpO2,133304257559020547848754602,
2026-03-03 10:53:45.643,SpO2,174360308051732125765817770,
2026-03-03 10:53:45.763,SpO2,204559749041637353690453418,
2026-03-03 10:53:45.884,SpO2,136845661967431442516366762,
2026-03-03 10:53:45.907,heartbeat,79,0.71484375
2026-03-03 10:53:45.943,SpO2,58379134731798867491116458,
2026-03-03 10:53:46.063,SpO2,109177890907681421534385578,
2026-03-03 10:53:46.155,SpO2,14820045538985692491634090,
2026-03-03 10:53:46.304,SpO2,271102818789056346464409002,
2026-03-03 10:53:46.364,SpO2,206987101043708920563979690,
2026-03-03 10:53:46.365,SpO2,70175726069247185981040186794,
2026-03-03 10:53:46.393,SpO2,69246155756688810,
2026-03-03 10:53:46.423,SpO2,325843287320346378589610,
2026-03-03 10:53:46.453,SpO2,190043138916043337596097962,
2026-03-03 10:53:46.574,SpO2,182770638975171357259552170,
2026-03-03 10:53:46.694,SpO2,46152520923819457467340202,
2026-03-03 10:53:46.784,SpO2,163560440442637086784181674,
2026-03-03 10:53:46.874,SpO2,210685010377481698042402218,
2026-03-03 10:53:46.963,SpO2,135679422709771841544607146,
2026-03-03 10:53:47.084,SpO2,252940486181434237557626282,
2026-03-03 10:53:47.174,SpO2,197291989986615059723277738,
2026-03-03 10:53:47.264,SpO2,8680579992757475694564778,
2026-03-03 10:53:47.354,SpO2,98126849540794625270175146,
2026-03-03 10:53:47.384,SpO2,70175726069247185981040186794,
2026-03-03 10:53:47.413,SpO2,69246155756688810,
2026-03-03 10:53:47.414,SpO2,325843287320346378589610,
2026-03-03 10:53:47.473,SpO2,171857120327328643482080682,
2026-03-03 10:53:47.564,SpO2,65518945724538712459531690,
2026-03-03 10:53:47.714,SpO2,8789601695333326158517674,
2026-03-03 10:53:47.773,SpO2,262595327635646844792427946,
2026-03-03 10:53:47.863,SpO2,255320392217044557646222762,
2026-03-03 10:53:47.887,heartbeat,80,0.7275390625
2026-03-03 10:53:47.887,heartbeat,80,0.73046875
2026-03-03 10:53:47.888,heartbeat,80,0.7392578125
2026-03-03 10:53:48.021,SpO2,221456283721641158597629354,
2026-03-03 10:53:48.073,SpO2,168206657104981123841086890,
2026-03-03 10:53:48.163,SpO2,221366206896431181834704298,
2026-03-03 10:53:48.284,SpO2,121001640848875515190138282,
2026-03-03 10:53:48.373,SpO2,272126794441960717045159338,
2026-03-03 10:53:48.403,SpO2,30252159802293109165590009258,
2026-03-03 10:53:48.433,SpO2,69246155756688810,
2026-03-03 10:53:48.435,SpO2,325843287320346378589610,
2026-03-03 10:53:48.463,SpO2,209419007941645108195055018,
2026-03-03 10:53:48.613,SpO2,231217748584679528475874730,
2026-03-03 10:53:48.683,SpO2,67979558255533682041247146,
2026-03-03 10:53:48.765,SpO2,211851212451870265024927146,
2026-03-03 10:53:48.884,SpO2,278318446767171237516891562,
2026-03-03 10:53:48.974,SpO2,139282477148646573901567402,
2026-03-03 10:53:49.064,SpO2,228728783590454445384619434,
2026-03-03 10:53:49.183,SpO2,254097262332151904078878122,
2026-03-03 10:53:49.274,SpO2,93381111610489866799764906,
2026-03-03 10:53:49.393,SpO2,7618603033443484023346602,
2026-03-03 10:53:49.395,SpO2,67699846064462838776126723498,
2026-03-03 10:53:49.423,SpO2,69246155756688810,
2026-03-03 10:53:49.453,SpO2,325843287320346378589610,
2026-03-03 10:53:49.490,SpO2,197348880794415409390376362,
2026-03-03 10:53:49.574,SpO2,257828283426292603684869546,
2026-03-03 10:53:49.694,SpO2,107916796755688924417840554,
2026-03-03 10:53:49.785,SpO2,252978413266253707094218154,
2026-03-03 10:53:49.867,heartbeat,80,0.7890625
2026-03-03 10:53:49.869,heartbeat,80,0.861328125
2026-03-03 10:53:49.903,SpO2,256576745556376359896307114,
2026-03-03 10:53:49.995,SpO2,291588241027064788348261802,
2026-03-03 10:53:50.084,SpO2,50983446278827151325091242,
2026-03-03 10:53:50.203,SpO2,267442855057766711735309738,
2026-03-03 10:53:50.324,SpO2,241918038788420301614962090,
2026-03-03 10:53:50.384,SpO2,24221203099637142457898410,
2026-03-03 10:53:50.414,SpO2,42012590249290072172063053226,
2026-03-03 10:53:50.443,SpO2,69246155756688810,
2026-03-03 10:53:50.444,SpO2,325843287320346378589610,
2026-03-03 10:53:50.504,SpO2,95509936265000494136513962,
2026-03-03 10:53:50.624,SpO2,48357032784585175696627114,
2026-03-03 10:53:50.684,SpO2,48357032784585175696627114,
2026-03-03 10:53:50.775,SpO2,48357032784585175696627114,
2026-03-03 10:53:50.856,heartbeat,79,0.84765625
2026-03-03 10:53:50.856,heartbeat,79,0.8251953125
2026-03-03 10:53:50.893,SpO2,244217182661603710934668714,
2026-03-03 10:53:50.983,SpO2,200861802305436685551228330,
2026-03-03 10:53:51.104,SpO2,257010592288549533503149482,
2026-03-03 10:53:51.194,SpO2,152405248326368960210490794,
2026-03-03 10:53:51.284,SpO2,77442384402607533393401258,
2026-03-03 10:53:51.434,SpO2,141472803319390294433027498,
2026-03-03 10:53:51.437,SpO2,66461906025175488176390624682,
2026-03-03 10:53:51.494,SpO2,69246155756688810,
2026-03-03 10:53:51.496,SpO2,325843287320346378589610,
2026-03-03 10:53:51.553,SpO2,291370086069677761336661418,
2026-03-03 10:53:51.583,SpO2,82225900829036591914636714,
2026-03-03 10:53:51.735,SpO2,146455251095184345398203818,
2026-03-03 10:53:51.794,SpO2,90897036088539148052288938,
2026-03-03 10:53:51.944,SpO2,2616968869643011568391594,
2026-03-03 10:53:52.003,SpO2,158568399563335129598219690,
2026-03-03 10:53:52.093,SpO2,158554195498059304228836778,
2026-03-03 10:53:52.184,SpO2,198434506369556489115227562,
2026-03-03 10:53:52.304,SpO2,81163960909029079249802666,
2026-03-03 10:53:52.394,SpO2,21940781294104932334392746,
2026-03-03 10:53:52.425,SpO2,15706364432921640979236083114,
2026-03-03 10:53:52.453,SpO2,69246155756688810,
2026-03-03 10:53:52.455,SpO2,325843287320346378589610,
2026-03-03 10:53:52.544,SpO2,249294689404913974223263146,
2026-03-03 10:53:52.604,SpO2,209980970206718979688322474,
2026-03-03 10:53:52.724,SpO2,136817216581690801727165866,
2026-03-03 10:53:52.815,SpO2,112633959375886501366683050,
2026-03-03 10:53:52.837,heartbeat,78,0.849609375
2026-03-03 10:53:52.839,heartbeat,77,0.7919921875
2026-03-03 10:53:52.903,SpO2,133162012400867554167313834,
2026-03-03 10:53:52.993,SpO2,220199911936128232591414698,
2026-03-03 10:53:53.144,SpO2,283059313742579431833032106,
2026-03-03 10:53:53.204,SpO2,18356634621667407238747562,
2026-03-03 10:53:53.293,SpO2,165874122813118198099957162,
2026-03-03 10:53:53.414,SpO2,219033672786413185676563882,
2026-03-03 10:53:53.417,SpO2,15706364432921640979236083114,
2026-03-03 10:53:53.444,SpO2,69246155756688810,
2026-03-03 10:53:53.473,SpO2,325843287320346378589610,
2026-03-03 10:53:53.504,SpO2,235953874675372732422509994,
2026-03-03 10:53:53.593,SpO2,249237854625857827974895018,
2026-03-03 10:53:53.714,SpO2,211742190675535876034876842,
2026-03-03 10:53:53.804,SpO2,263721241514031001942054314,
2026-03-03 10:53:53.826,heartbeat,77,0.771484375
2026-03-03 10:53:53.893,SpO2,72725147561111175472043434,
2026-03-03 10:53:54.014,SpO2,187644232009220339941725610,
2026-03-03 10:53:54.104,SpO2,252895457173335381346571690,
2026-03-03 10:53:54.194,SpO2,181547490426515223915484586,
2026-03-03 10:53:54.314,SpO2,61859093398816149738575274,
2026-03-03 10:53:54.404,SpO2,88403330425772956216939946,
2026-03-03 10:53:54.433,SpO2,15706364432921640979236083114,
2026-03-03 10:53:54.464,SpO2,69246155756688810,
2026-03-03 10:53:54.466,SpO2,325843287320346378589610,
2026-03-03 10:53:54.553,SpO2,299951107464959630332876202,
2026-03-03 10:53:54.613,SpO2,263692759018062083620033962,
2026-03-03 10:53:54.704,SpO2,31692745576431665133082026,
2026-03-03 10:53:54.817,heartbeat,77,0.7607421875
2026-03-03 10:53:54.817,heartbeat,77,0.7587890625
2026-03-03 10:53:54.853,SpO2,290379296688364817426109866,
2026-03-03 10:53:54.913,SpO2,147678604007802839025800618,
2026-03-03 10:53:55.005,SpO2,202085006702696335754089898,
2026-03-03 10:53:55.124,SpO2,123476383259589353652835754,
2026-03-03 10:53:55.214,SpO2,44877241297689672720274858,
2026-03-03 10:53:55.334,SpO2,140387066447617356733568426,
2026-03-03 10:53:55.425,SpO2,280736186711190175264757162,
2026-03-03 10:53:55.427,SpO2,15706364432921640979236083114,
2026-03-03 10:53:55.453,SpO2,69246155756688810,
2026-03-03 10:53:55.513,SpO2,325843287320346378589610,
2026-03-03 10:53:55.514,SpO2,133233162794881785869063594,
2026-03-03 10:53:55.604,SpO2,202094488547443962507384234,
2026-03-03 10:53:55.725,SpO2,49769835202386183991547306,
2026-03-03 10:53:55.814,SpO2,19508781291816586375550378,
2026-03-03 10:53:55.904,SpO2,218967300207480811270657450,
2026-03-03 10:53:56.025,SpO2,164570342172220026306647466,
2026-03-03 10:53:56.144,SpO2,239627967959008245932053930,
2026-03-03 10:53:56.203,SpO2,78836223278705243140871594,
2026-03-03 10:53:56.302,heartbeat,77,0.7451171875
2026-03-03 10:53:56.324,SpO2,243197947967597280737842602,
2026-03-03 10:53:56.413,SpO2,171876083869030842517902762,
2026-03-03 10:53:56.444,SpO2,79150791446297661542792910250,
2026-03-03 10:53:56.504,SpO2,69246155756688810,
2026-03-03 10:53:56.505,SpO2,325843287320346378589610,
2026-03-03 10:53:56.534,SpO2,243169539619598513908700586,
2026-03-03 10:53:56.653,SpO2,17086151656509364123948458,
2026-03-03 10:53:56.713,SpO2,286686054090914666359248298,
2026-03-03 10:53:56.833,SpO2,261398114555545963365094826,
2026-03-03 10:53:56.924,SpO2,22011987462676070322361770,
2026-03-03 10:53:57.044,SpO2,52173464258530808223978922,
2026-03-03 10:53:57.134,SpO2,57013908349222309766059434,
2026-03-03 10:53:57.224,SpO2,215350004665016633537811882,
2026-03-03 10:53:57.291,heartbeat,78,0.7265625
2026-03-03 10:53:57.291,heartbeat,78,0.71484375
2026-03-03 10:53:57.314,SpO2,266105925401318224833762730,
2026-03-03 10:53:57.434,SpO2,137983400209899344465188266,
2026-03-03 10:53:57.436,SpO2,79150791464744967466944255402,
2026-03-03 10:53:57.464,SpO2,69246155756688810,
2026-03-03 10:53:57.494,SpO2,325843287320346378589610,
2026-03-03 10:53:57.523,SpO2,97012685438959103851320746,
2026-03-03 10:53:57.613,SpO2,297033129726777500332152234,
2026-03-03 10:53:57.764,SpO2,15915134402633260784899498,
2026-03-03 10:53:57.823,SpO2,217815265086726919683003818,
2026-03-03 10:53:57.913,SpO2,40055779339980744952862122,
2026-03-03 10:53:58.034,SpO2,96861033022034484996822442,
2026-03-03 10:53:58.125,SpO2,87236942435440436637029802,
2026-03-03 10:53:58.244,SpO2,248147395025044658440852906,
2026-03-03 10:53:58.281,heartbeat,78,0.705078125
2026-03-03 10:53:58.333,SpO2,225104404715289767297635754,
2026-03-03 10:53:58.424,SpO2,78807722191031538591684010,
2026-03-03 10:53:58.454,SpO2,50368685551361001975446459818,
2026-03-03 10:53:58.513,SpO2,69246155756688810,
2026-03-03 10:53:58.515,SpO2,325843287320346378589610,
2026-03-03 10:53:58.544,SpO2,202099248023444825173874090,
2026-03-03 10:53:58.633,SpO2,226235096373860581212378538,
2026-03-03 10:53:58.724,SpO2,137978733545632113068299690,
2026-03-03 10:53:58.874,SpO2,142880697817032671116613034,
2026-03-03 10:53:58.934,SpO2,173175086441509782371128746,
2026-03-03 10:53:59.023,SpO2,55828733437140062413215146,
2026-03-03 10:53:59.144,SpO2,242003226067588579414988202,
2026-03-03 10:53:59.234,SpO2,203293951114584198667523498,
2026-03-03 10:53:59.271,heartbeat,80,0.693359375
2026-03-03 10:53:59.271,heartbeat,80,0.689453125
2026-03-03 10:53:59.323,SpO2,273383166300378960554317226,
2026-03-03 10:53:59.444,SpO2,273349998693116162637518250,
2026-03-03 10:53:59.474,SpO2,58415295769823892989755217322,
2026-03-03 10:53:59.504,SpO2,69246155756688810,
2026-03-03 10:53:59.505,SpO2,325843287320346378589610,
2026-03-03 10:53:59.534,SpO2,294024833253884908176102826,
2026-03-03 10:53:59.655,SpO2,135707905059779491767735722,
2026-03-03 10:53:59.744,SpO2,138026179693939388947846570,
2026-03-03 10:53:59.864,SpO2,240799059652341630357165482,
2026-03-03 10:53:59.954,SpO2,254049872141093088021927338,
2026-03-03 10:54:00.043,SpO2,245558927426058284247766442,
2026-03-03 10:54:00.134,SpO2,63015813920222396002817450,
2026-03-03 10:54:00.261,heartbeat,80,0.6865234375
2026-03-03 10:54:00.284,SpO2,168348716201378430407628202,
2026-03-03 10:54:00.343,SpO2,9960693461855702086538666,
2026-03-03 10:54:00.463,SpO2,11098413258292013860607402,
2026-03-03 10:54:00.465,SpO2,58415295769823892989755217322,
2026-03-03 10:54:00.493,SpO2,69246155756688810,
2026-03-03 10:54:00.523,SpO2,325843287320346378589610,
2026-03-03 10:54:00.553,SpO2,11103172516986497925076394,
2026-03-03 10:54:00.643,SpO2,9842097101947571599791530,
2026-03-03 10:54:00.734,SpO2,63015851030732148512347562,
2026-03-03 10:54:00.854,SpO2,227467578250766403838629290,
2026-03-03 10:54:00.944,SpO2,286880411371146666050540970,
2026-03-03 10:54:01.034,SpO2,66161502971627444380849578,
2026-03-03 10:54:01.154,SpO2,211799044192117339120948650,
2026-03-03 10:54:01.243,SpO2,278280538201433811192862122,
2026-03-03 10:54:01.252,heartbeat,82,0.68359375
2026-03-03 10:54:01.252,heartbeat,82,0.685546875
2026-03-03 10:54:01.334,SpO2,199643469372587287814034858,
2026-03-03 10:54:01.455,SpO2,89616959947538527748576682,
2026-03-03 10:54:01.458,SpO2,21896064610905457454719391146,
2026-03-03 10:54:01.484,SpO2,69246155756688810,
2026-03-03 10:54:01.543,SpO2,325843287320346378589610,
2026-03-03 10:54:01.544,SpO2,269832094422479942129243562,
2026-03-03 10:54:01.664,SpO2,2787640494738145664783786,
2026-03-03 10:54:01.754,SpO2,113899859485133592031352234,
2026-03-03 10:54:01.874,SpO2,268632780298081303937373610,
2026-03-03 10:54:01.994,SpO2,105380478752121349817193898,
2026-03-03 10:54:02.054,SpO2,114975975438318501893199274,
2026-03-03 10:54:02.143,SpO2,204417522402283828733236650,
2026-03-03 10:54:02.241,heartbeat,82,0.6787109375
2026-03-03 10:54:02.264,SpO2,193688638298997181310260650,
2026-03-03 10:54:02.354,SpO2,279693340255543860810175914,
2026-03-03 10:54:02.444,SpO2,75204807189398994438542762,
2026-03-03 10:54:02.504,SpO2,36751345026990070007356937642,
2026-03-03 10:54:02.505,SpO2,69246155756688810,
2026-03-03 10:54:02.533,SpO2,325843287320346378589610,
2026-03-03 10:54:02.563,SpO2,101796257858667618237371818,
2026-03-03 10:54:02.653,SpO2,23154559404286397398341034,
2026-03-03 10:54:02.774,SpO2,100468865602376703308420522,
2026-03-03 10:54:02.894,SpO2,7367336243922311427610026,
2026-03-03 10:54:02.954,SpO2,303710369582441016467609002,
2026-03-03 10:54:03.043,SpO2,301458745894738347300967850,
2026-03-03 10:54:03.164,SpO2,261365160825410344761382314,
2026-03-03 10:54:03.232,heartbeat,83,0.677734375
2026-03-03 10:54:03.254,SpO2,165883548737640120561128874,
2026-03-03 10:54:03.344,SpO2,153737511464651121790768554,
2026-03-03 10:54:03.464,SpO2,291479145246734698452833706,
2026-03-03 10:54:03.466,SpO2,36751345026990070007356937642,
2026-03-03 10:54:03.494,SpO2,69246155756688810,
2026-03-03 10:54:03.523,SpO2,325843287320346378589610,
2026-03-03 10:54:03.553,SpO2,227387076008850892618945962,
2026-03-03 10:54:03.673,SpO2,138101736432850614405256618,
2026-03-03 10:54:03.764,SpO2,124965076665338340890858922,
2026-03-03 10:54:03.853,SpO2,186435464364796527785235882,
2026-03-03 10:54:03.974,SpO2,277109465172717127567627690,
2026-03-03 10:54:04.064,SpO2,61859149246279473039365546,
2026-03-03 10:54:04.184,SpO2,146408065267664577648088490,
2026-03-03 10:54:04.220,heartbeat,84,0.681640625
2026-03-03 10:54:04.220,heartbeat,84,0.693359375
2026-03-03 10:54:04.273,SpO2,30327482083634526456599978,
2026-03-03 10:54:04.364,SpO2,112695312232215654014342570,
2026-03-03 10:54:04.454,SpO2,94784543370233839143048618,
2026-03-03 10:54:04.484,SpO2,62748085833536029132040656298,
2026-03-03 10:54:04.514,SpO2,69246155756688810,
2026-03-03 10:54:04.515,SpO2,325843287320346378589610,
2026-03-03 10:54:04.573,SpO2,17223776703569012374590890,
2026-03-03 10:54:04.664,SpO2,197329861368937416034833834,
2026-03-03 10:54:04.754,SpO2,308480034966748066915243434,
2026-03-03 10:54:04.874,SpO2,254011944983936748493952426,
2026-03-03 10:54:04.994,SpO2,247948315160461560060532138,
2026-03-03 10:54:05.084,SpO2,77579628756671032179250602,
2026-03-03 10:54:05.174,SpO2,65770267779397772146333098,
2026-03-03 10:54:05.211,heartbeat,85,0.7001953125
2026-03-03 10:54:05.294,SpO2,163496708176748118694385066,
2026-03-03 10:54:05.384,SpO2,300064833016639450740905386,
2026-03-03 10:54:05.474,SpO2,156160085687098981852599722,
2026-03-03 10:54:05.476,SpO2,62748085833536029132040656298,
2026-03-03 10:54:05.503,SpO2,69246155756688810,
2026-03-03 10:54:05.563,SpO2,325843287320346378589610,
2026-03-03 10:54:05.564,SpO2,221347262018497960133744042,
2026-03-03 10:54:05.685,SpO2,255182906607936282599314858,
2026-03-03 10:54:05.774,SpO2,6210393059181572687615402,
2026-03-03 10:54:05.864,SpO2,172131998221896540599834026,
2026-03-03 10:54:05.984,SpO2,280776735407276155833636266,
2026-03-03 10:54:06.074,SpO2,78821944848301321746339242,
2026-03-03 10:54:06.194,SpO2,50997780338825067464971690,
2026-03-03 10:54:06.201,heartbeat,85,0.705078125
2026-03-03 10:54:06.201,heartbeat,85,0.7119140625
2026-03-03 10:54:06.284,SpO2,215326318901514100932564394,
2026-03-03 10:54:06.373,SpO2,216506780526655100930708906,
2026-03-03 10:54:06.463,SpO2,113809532034566968704980394,
2026-03-03 10:54:06.493,SpO2,2398508918373459255731639722,
2026-03-03 10:54:06.523,SpO2,69246155756688810,
2026-03-03 10:54:06.525,SpO2,325843287320346378589610,
2026-03-03 10:54:06.583,SpO2,187885905259205777647687082,
2026-03-03 10:54:06.673,SpO2,285062523594175546343249322,
2026-03-03 10:54:06.764,SpO2,43796263976386420724946346,
2026-03-03 10:54:06.883,SpO2,89716592693122815696524714,
2026-03-03 10:54:06.973,SpO2,210509616059095853176935850,
2026-03-03 10:54:07.063,SpO2,26729094381223157999556010,
2026-03-03 10:54:07.184,SpO2,13468744636708592391509418,
2026-03-03 10:54:07.191,heartbeat,85,0.7158203125
2026-03-03 10:54:07.304,SpO2,158847962569480580310717866,
2026-03-03 10:54:07.394,SpO2,143627665951028041405650346,
2026-03-03 10:54:07.484,SpO2,202179768930264009728284074,
2026-03-03 10:54:07.487,SpO2,39227225087113242058515502506,
2026-03-03 10:54:07.514,SpO2,69246155756688810,
2026-03-03 10:54:07.573,SpO2,325843287320346378589610,
2026-03-03 10:54:07.603,SpO2,213050712202565209174267306,
2026-03-03 10:54:07.693,SpO2,53387168074363039277602218,
2026-03-03 10:54:07.784,SpO2,210504819615706467565262250,
2026-03-03 10:54:07.873,SpO2,148868436506170902484833706,
2026-03-03 10:54:08.024,SpO2,155235370728886969469719978,
2026-03-03 10:54:08.084,SpO2,218581085286502966473217450,
2026-03-03 10:54:08.181,heartbeat,85,0.712890625
2026-03-03 10:54:08.181,heartbeat,85,0.712890625
2026-03-03 10:54:08.204,SpO2,86118149361975071563797930,
2026-03-03 10:54:08.294,SpO2,223931063025842044967802282,
2026-03-03 10:54:08.384,SpO2,96889534255524322110035370,
2026-03-03 10:54:08.504,SpO2,77513497541718648067937706,
2026-03-03 10:54:08.507,SpO2,39227225087113242058515502506,
2026-03-03 10:54:08.535,SpO2,69246155756688810,
2026-03-03 10:54:08.536,SpO2,325843287320346378589610,
2026-03-03 10:54:08.593,SpO2,275848259761252966960420266,
2026-03-03 10:54:08.683,SpO2,187876479263194708660147626,
2026-03-03 10:54:08.773,SpO2,69257384872478789151446442,
2026-03-03 10:54:08.894,SpO2,88545482627090868622808490,
2026-03-03 10:54:08.983,SpO2,142909328829072916398167466,
2026-03-03 10:54:09.104,SpO2,272183740916514156429923754,
2026-03-03 10:54:09.171,heartbeat,85,0.7099609375
2026-03-03 10:54:09.194,SpO2,25534428256478348939580842,
2026-03-03 10:54:09.284,SpO2,244458800574198065558148522,
2026-03-03 10:54:09.404,SpO2,2958256453930112531781034,
2026-03-03 10:54:09.495,SpO2,37811109497791052751263146,
2026-03-03 10:54:09.497,SpO2,22824519566581952316590478762,
2026-03-03 10:54:09.555,SpO2,69246155756688810,
2026-03-03 10:54:09.556,SpO2,325843287320346378589610,
2026-03-03 10:54:09.583,SpO2,140529311389319391859398058,
2026-03-03 10:54:09.704,SpO2,127202737907048476417414570,
2026-03-03 10:54:09.794,SpO2,89659665028719635187324330,
2026-03-03 10:54:09.914,SpO2,152509547881183391096198570,
2026-03-03 10:54:10.004,SpO2,139244438732302244882896298,
2026-03-03 10:54:10.093,SpO2,86260338235500018252338602,
2026-03-03 10:54:10.161,heartbeat,85,0.7021484375
2026-03-03 10:54:10.214,SpO2,263282821004636376664069546,
2026-03-03 10:54:10.304,SpO2,226363026135497663553951146,
2026-03-03 10:54:10.394,SpO2,295252927050795080196511146,
2026-03-03 10:54:10.515,SpO2,157373715137659080857834922,
2026-03-03 10:54:10.517,SpO2,22824519566581952316590478762,
2026-03-03 10:54:10.544,SpO2,69246155756688810,
2026-03-03 10:54:10.573,SpO2,325843287320346378589610,
2026-03-03 10:54:10.603,SpO2,264958612647048302402950570,
2026-03-03 10:54:10.693,SpO2,31621669694781131531965866,
2026-03-03 10:54:10.844,SpO2,143065536287964161597461930,
2026-03-03 10:54:10.903,SpO2,191375457684481344363517354,
2026-03-03 10:54:10.993,SpO2,187672677614112339844355498,
2026-03-03 10:54:11.143,SpO2,245715376649204528810251690,
2026-03-03 10:54:11.152,heartbeat,85,0.6923828125
2026-03-03 10:54:11.152,heartbeat,85,0.6982421875
2026-03-03 10:54:11.204,SpO2,17176265593077916373046698,
2026-03-03 10:54:11.294,SpO2,219043154449177344381769130,
2026-03-03 10:54:11.444,SpO2,73972000537885442709607850,
2026-03-03 10:54:11.503,SpO2,224077770340328757709985194,
2026-03-03 10:54:11.505,SpO2,2398508918373459255731639722,
2026-03-03 10:54:11.533,SpO2,69246155756688810,
2026-03-03 10:54:11.563,SpO2,325843287320346378589610,
2026-03-03 10:54:11.623,SpO2,174540498740596541181875626,
2026-03-03 10:54:11.713,SpO2,246013921863938271358178730,
2026-03-03 10:54:11.804,SpO2,231506924013417389968283050,
2026-03-03 10:54:11.894,SpO2,284245194121705906334815658,
2026-03-03 10:54:12.014,SpO2,206726315154103796606391722,
2026-03-03 10:54:12.103,SpO2,48357032784585175696627114,
2026-03-03 10:54:12.141,heartbeat,85,0.7138671875
2026-03-03 10:54:12.193,SpO2,48357032784585175696627114,
2026-03-03 10:54:12.313,SpO2,48357032784585175696627114,
2026-03-03 10:54:12.404,SpO2,48357032784585175696627114,
2026-03-03 10:54:12.493,SpO2,142657969081009120968922538,
2026-03-03 10:54:12.523,SpO2,2398508918373459255731639722,
2026-03-03 10:54:12.554,SpO2,69246155756688810,
2026-03-03 10:54:12.583,SpO2,325843287320346378589610,
2026-03-03 10:54:12.643,SpO2,245464054012214535355585962,
2026-03-03 10:54:12.703,SpO2,275715663334785703268537770,
